Movimiento ganador;gameshot;matchshot;
Golpe ganador;gameshot;matchshot;
Golpe ganador;gameshot;matchshot;
Desbancado;busted;
Quiebra;busted;
Sin puntuación;busted;
Cero;busted;
Nada;busted;
En blanco;busted;
Huevo de ganso;busted;
Nada;busted;
Fallo;busted;
Tiro al aire;busted;
Requieres;you_require;
Necesitas;you_require;
Debes anotar;you_require;
Estás apuntando a;you_require;
El objetivo es;you_require;
El objetivo es conseguir;you_require;
El objetivo es golpear;you_require;
Tu objetivo es anotar;you_require;
Estás buscando lograr;you_require;
Se requiere golpear.;you_require;
Doble;double;
Triple;triple;
Exterior;outside;
Toro;sbull;bull;
Máquina;bot;bot level 1;bot level 2;bot level 3;bot level 4;bot level 5;bot level 6;bot level 7;bot level 8;bot level 9;bot level 10;bot level 11;
CPU;bot;bot level 1;bot level 2;bot level 3;bot level 4;bot level 5;bot level 6;bot level 7;bot level 8;bot level 9;bot level 10;bot level 11;
Robot;bot;bot level 1;bot level 2;bot level 3;bot level 4;bot level 5;bot level 6;bot level 7;bot level 8;bot level 9;bot level 10;bot level 11;
Computadora;bot;bot level 1;bot level 2;bot level 3;bot level 4;bot level 5;bot level 6;bot level 7;bot level 8;bot level 9;bot level 10;bot level 11;
PC;bot;bot level 1;bot level 2;bot level 3;bot level 4;bot level 5;bot level 6;bot level 7;bot level 8;bot level 9;bot level 10;bot level 11;
Competidor;bot;bot level 1;bot level 2;bot level 3;bot level 4;bot level 5;bot level 6;bot level 7;bot level 8;bot level 9;bot level 10;bot level 11;
Circuito;bot;bot level 1;bot level 2;bot level 3;bot level 4;bot level 5;bot level 6;bot level 7;bot level 8;bot level 9;bot level 10;bot level 11;
Luca;;
Maurice;;
Thorben;;
Michael;;
Daniel;;
Claudia;;
Peter;;
Sonja;;
Lena;;
Jan;;
Dimitri;;
Salar;;
Thomas;;
Julian;;
Tammy;;
Bene;;
Josi;;
Jonathan;;
Estás tratando de;you_require;
Vas a;you_require;
Tu objetivo es;you_require;
Tu objetivo es;you_require;
Debes golpear;you_require;
Te estás enfocando en;you_require;
de;of;
a;to;
y;and;
el;the;
establecer;set;
pierna;leg;
lanzar;throw;
diana;bullseye;
tú;you;
Primera pierna;leg_1;
Segunda pierna;leg_2;
Tercera pierna;leg_3;
Cuarta pierna;leg_4;
Quinta pierna;leg_5;
Sexta pierna;leg_6;
Séptima pierna;leg_7;
Octava pierna;leg_8;
Novena pierna;leg_9;
Décima pierna;leg_10;
Decimoprimera pierna;leg_11;
Decimosegunda pierna;leg_12;
Decimotercera pierna;leg_13;
Decimocuarta pierna;leg_14;
Decimoquinta pierna;leg_15;
Decimosexta pierna;leg_16;
Decimoséptima pierna;leg_17;
Decimooctava pierna;leg_18;
Decimonovena pierna;leg_19;
Vigésima pierna;leg_20;
Vigésimo primera pierna;leg_21;
Vigésimo segunda pierna;leg_22;
Vigésimo tercera pierna;leg_23;
Vigésimo cuarta pierna;leg_24;
Vigésimo quinta pierna;leg_25;
Vigésimo sexta pierna;leg_26;
Vigésimo séptima pierna;leg_27;
Vigésimo octava pierna;leg_28;
Vigésimo novena pierna;leg_29;
Trigésima pierna;leg_30;
Trigésimo primera pierna;leg_31;
Trigésimo segunda pierna;leg_32;
Trigésimo tercera pierna;leg_33;
Trigésimo cuarta pierna;leg_34;
Trigésimo quinta pierna;leg_35;
Trigésimo sexta pierna;leg_36;
Trigésimo séptima pierna;leg_37;
Trigésimo octava pierna;leg_38;
Trigésimo novena pierna;leg_39;
Cuadragésima pierna;leg_40;
Cuadragésimo primera pierna;leg_41;
Cuadragésimo segunda pierna;leg_42;
Cuadragésimo tercera pierna;leg_43;
Cuadragésimo cuarta pierna;leg_44;
Cuadragésimo quinta pierna;leg_45;
Cuadragésimo sexta pierna;leg_46;
Cuadragésimo séptima pierna;leg_47;
Cuadragésimo octava pierna;leg_48;
Cuadragésimo novena pierna;leg_49;
Quincuagésima pierna;leg_50;
Primer set;set_1;
Segundo set;set_2;
Tercer set;set_3;
Cuarto set;set_4;
Quinto set;set_5;
Sexto set;set_6;
Séptimo set;set_7;
Octavo set;set_8;
Noveno set;set_9;
Décimo set;set_10;
Decimoprimero set;set_11;
Decimosegundo set;set_12;
Decimotercero set;set_13;
Decimocuarto set;set_14;
Decimoquinto set;set_15;
Decimosexto set;set_16;
Decimoséptimo set;set_17;
Decimooctavo set;set_18;
Decimonoveno set;set_19;
Vigésimo set;set_20;
Vigésimo primer set;set_21;
Vigésimo segundo set;set_22;
Vigésimo tercer set;set_23;
Vigésimo cuarto set;set_24;
Vigésimo quinto set;set_25;
Vigésimo sexto set;set_26;
Vigésimo séptimo set;set_27;
Vigésimo octavo set;set_28;
Vigésimo noveno set;set_29;
Trigésimo set;set_30;
Trigésimo primer set;set_31;
Trigésimo segundo set;set_32;
Trigésimo tercer set;set_33;
Trigésimo cuarto set;set_34;
Trigésimo quinto set;set_35;
Trigésimo sexto set;set_36;
Trigésimo séptimo set;set_37;
Trigésimo octavo set;set_38;
Trigésimo noveno set;set_39;
Cuadragésimo set;set_40;
Cuadragésimo primer set;set_41;
Cuadragésimo segundo set;set_42;
Cuadragésimo tercer set;set_43;
Cuadragésimo cuarto set;set_44;
Cuadragésimo quinto set;set_45;
Cuadragésimo sexto set;set_46;
Cuadragésimo séptimo set;set_47;
Cuadragésimo octavo set;set_48;
Cuadragésimo noveno set;set_49;
Quincuagésimo set;set_50;
¡Esto es autodarts!;matchon;
¡Esto es darts!;matchon;
¡Señoras y señores, bienvenidos!;hi;
¡Bienvenido!;hi;
¡Hola!;hi;
¡Hola a todos!;hi;
¡Buen día a todos!;hi;
¡Hola chicos!;hi;
¡Aloha!;hi;
¡Hola!;hi;
¡Hola!;hi;
Bull arriba quién empieza primero;bulling_start;
Vamos a bull quien empieza primero;bulling_start;
¡Es hora de bull!;bulling_start;
¡Deja que el bull decida!;bulling_start;
¡tú empiezas primero!;bulling_end;
empieza primero;bulling_end;
comienza;bulling_end;
ganó el bulling;bulling_end;
dani;;
luki;;
lian;;
debby;;
corneelb;;
dersven;;
steba;;
siggi;;
schlausen;;
nagilo;;
patrone;;
spaschel;;
kelwich;;
tom;;
doris;;
lsd;;
zechbert;;
mick;;
sven;;
crizz;;
beerni;;
peejee;;
locoluca;;
wawator;;
yeahnah;;
haupthakan;;
nacki;;
mopdeluxe;;
dome;;
koen;;
wob;;
bierwulf;;
nice;;
freaker;;
federico;;
beernie;;
como;;
joejoe fs;;
kue;;
andoras;;
heikampino;;
joachim;;
embusta;;
thomas;;
eline;;
leonl;;
alexbu;;
reinhold;;
zks;;
fösle;;
colator;;
mailtosm;;
ymaa;;
gelangweilter;;
tlongerich;;
goswalker;;
danioel;;
michi;;
milo;;
erroronly;;
boahwas;;
sascha;;
andraatx;;
imodrage;;
snikkerz;;
dina;;
bpkokage;;
rocky;;
jonas;;
vale;;
jon;;
paddy;;
dr. sew;;
kentrax;;
timo mo;;
svenja;;
stephan;;
zworls;;
mario;;
ucomeugo;;
joerger;;
meierkurt;;
rakdorx;;
elmerfudd;;
tobi;;
sledgehammer;;
lexy;;
bomber;;
hoernertee;;
leroy;;
basti;;
dartingbere;;
frank;;
scherzer;;
chrisel;;
paul;;
bobp;;
tmo;;
benni;;
georg;;
timo;;
darkweezer;;
dennis;;
macwarni;;
maik;;
douwe;;
rainerunfug;;
trice;;
dorsch;;
niko;;
dengelen;;
rainer;;
marcus;;
scheibenquäler;;
jenseman;;
chrizzy;;
dede;;
robert;;
phlupp;;
nufo;;
phoenix;;
gutshot;;
feggx;;
mnota;;
jcrd;;
cormhulio;;
ralf;;
synthex;;
emily;;
remo;;
dr. lachs;;
jam;;
freaklex;;
frankomio;;
navok;;
martymcfly;;
sini;;
kommander;;
chrizty;;
test;;
felix;;
tata;;
mikule;;
nico;;
larske;;
boatsmen;;
valknut;;
maren;;
louis;;
hagen;;
osopolar;;
rumpi;;
tim;;
susi;;
scarbody;;
andreas;;
marcel;;
tillste;;
florian;;
melli;;
will;;
coastbusta;;
lee;;
marc;;
jörg;;
marius;;
daniela;;
gruenbacher;;
martin;;
simon;;
thierylauer;;
erik;;
bianca;;
guenterw;;
gismo;;
jojo;;
franzi;;
biewmaster;;
mike;;
patrick;;
viperman;;
manolitom;;
dagneist;;
autodartsbot;;
blint;;
kaptic;;
dartraider;;
mattes;;
iceman;;
jeroon;;
christoph;;
harryd;;
mosch;;
filip;;
stevemutter;;
sebi;;
mopi;;
lars;;
paullipaul;;
dirk;;
guenni;;
christian;;
raizi;;
woller;;
heidenheimer;;
thorsten;;
vicki;;
roi;;
filibus;;
iorigin;;
nils;;
pax;;
masc;;
docsnyder;;
adi;;
kristina;;
kingotring;;
merde;;
räumchen;;
joran;;
achim;;
moritz;;
jessica;;
malte jaeger;;
finnisher;;
fortunate son;;
dino;;
kai;;
neune;;
michel;;
todde;;
zwolle;;
chris;;
tino;;
borschtel;;
doudou;;
haishi;;
maarten;;
schnullibulli;;
markus;;
daniel;;
marita;;
chipsuey;;
lennard;;
anja;;
ullrjo;;
dartvader;;
reepa;;
pdiddy;;
cristiano;;
danyg;;
errol;;
cherrymint;;
status;;
ask;;
robi;;
robocop;;
peter;;
dhx;;
misch;;
scholle;;
jonasschaadt;;
moadl;;
maxbernd;;
robbel;;
denis;;
giuvo;;
msl;;
alapta;;
joga;;
elias;;
matsche;;
keule;;
addi;;
bobbe;;
wusaaa;;
sören;;
flex;;
lordevil;;
vespagaming;;
jean;;
luckyshot;;
miwu;;
krustenkäse;;
marcy;;
lukastsv;;
radics;;
geric;;
trussy;;
ickero;;
magnus;;
generallaser;;
dübel;;
lars domke;;
stevevater;;
derhelge;;
thekillerbee;;
matthew;;
piripold;;
ariza;;
sophie;;
otti;;
fridaynight;;
ringo;;
sean;;
daxmyman;;
michael;;
rollo;;
fränk;;
bredin;;
icke;;
hendrik;;
luca;;
sarah;;
ludger;;
eiermann;;
fittoni;;
andi;;
hans;;
thorben;;
modii;;
tho;;
nobby;;
schubi;;
sandra;;
klaus;;
vanpeteghem;;
tjeuke;;
gast;;
deukar;;
cardras;;
mullant;;
sinip;;
stevemutter's testboard;;
awtt;;
jens;;
kriminolle;;
hannes;;
jorandh;;
maik the maker;;
rushdart;;
scotty;;
ben;;
mardzi;;
jack;;
jan;;
dave;;
ifoldi;;
carsten;;
pubscore;;
dortmund;;
muellek;;
gangwi;;
emil;;
reluxhd;;
seb;;
mrcy;;
david;;
caliban;;
raschi;;
tobias;;
maurice;;
julez;;
lberens;;
tungsten tampon;;
verena;;
krecks;;
avago;;
beefurkel;;
karo;;
boern;;
karolien;;
joe;;
oli;;
the blizzard;;
schatz;;
tullars;;
henker;;
flo;;
timvanc;;
stxmix;;
bolle;;
vin;;
thorsten t;;
max;;
wombiethewombat;;
morris;;
flotter otto;;
robbelelp;;
alex;;
stulle;;
saschak;;
gixxermichl;;
syntony;;
andre;;
sogidaned;;
kevin;;
afs;;
insr;;
jakra;;
stoeckealex;;
svnmhkn;;
janek;;
benebelter;;
juppi;;
king;;
rubbeldy;;
jille;;
dblkliker;;
